2024-09-26 15:47:46,897 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2024-10-03 14:24:39,593 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-10-04 09:01:26,229 [Worker-6: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-10-04 10:49:37,258 [Worker-3: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-10-04 14:23:43,395 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-10-04 14:38:37,278 [Worker-0: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-10-04 15:14:30,974 [Worker-20: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-10-05 14:44:18,796 [Worker-6: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-10-08 14:26:20,018 [Worker-3: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-10-08 17:22:08,733 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-10-09 14:32:26,221 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-10-14 14:40:54,540 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-10-15 14:42:20,394 [Worker-3: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-10-15 14:50:14,406 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-10-16 14:38:04,516 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-10-17 14:41:41,592 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-10-19 14:37:00,479 [Worker-3: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-10-21 14:34:13,904 [Worker-6: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-10-22 14:28:29,998 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-10-24 14:32:36,250 [Worker-6: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-10-24 17:02:35,037 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-10-24 17:31:11,335 [Worker-1: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-10-24 18:17:39,042 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.pom
2024-10-24 18:17:39,056 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.pom
2024-10-24 18:17:39,084 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/4/maven-archetype-bundles-4.pom
2024-10-24 18:17:39,089 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/4/maven-archetype-bundles-4.pom
2024-10-24 18:17:39,104 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetype/maven-archetype/2.0-alpha-5/maven-archetype-2.0-alpha-5.pom
2024-10-24 18:17:39,110 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetype/maven-archetype/2.0-alpha-5/maven-archetype-2.0-alpha-5.pom
2024-10-24 18:17:39,126 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/16/maven-parent-16.pom
2024-10-24 18:17:39,133 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/16/maven-parent-16.pom
2024-10-24 18:17:39,154 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/apache/7/apache-7.pom
2024-10-24 18:17:39,161 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/apache/7/apache-7.pom
2024-10-24 18:17:39,188 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2024-10-24 18:17:39,193 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2024-10-24 18:18:19,449 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409 [640])
2024-10-24 18:18:19,451 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409
2024-10-24 18:18:19,451 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\aopalliance-1.0.jar
2024-10-24 18:18:19,451 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\guice-5.1.0.jar
2024-10-24 18:18:19,451 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpclient-4.5.14.jar
2024-10-24 18:18:19,451 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpcore-4.4.16.jar
2024-10-24 18:18:19,452 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jansi-2.4.1.jar
2024-10-24 18:18:19,452 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jcl-over-slf4j-1.7.36.jar
2024-10-24 18:18:19,452 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-artifact-3.9.9.jar
2024-10-24 18:18:19,452 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-builder-support-3.9.9.jar
2024-10-24 18:18:19,452 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-compat-3.9.9.jar
2024-10-24 18:18:19,452 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-core-3.9.9.jar
2024-10-24 18:18:19,452 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-embedder-3.9.9.jar
2024-10-24 18:18:19,452 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-3.9.9.jar
2024-10-24 18:18:19,452 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-builder-3.9.9.jar
2024-10-24 18:18:19,452 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-plugin-api-3.9.9.jar
2024-10-24 18:18:19,453 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-repository-metadata-3.9.9.jar
2024-10-24 18:18:19,453 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-api-1.9.22.jar
2024-10-24 18:18:19,453 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-connector-basic-1.9.22.jar
2024-10-24 18:18:19,453 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-impl-1.9.22.jar
2024-10-24 18:18:19,453 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-named-locks-1.9.22.jar
2024-10-24 18:18:19,453 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-provider-3.9.9.jar
2024-10-24 18:18:19,453 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-spi-1.9.22.jar
2024-10-24 18:18:19,454 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-file-1.9.22.jar
2024-10-24 18:18:19,454 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-http-1.9.22.jar
2024-10-24 18:18:19,454 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-wagon-1.9.22.jar
2024-10-24 18:18:19,454 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-util-1.9.22.jar
2024-10-24 18:18:19,454 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-3.9.9.jar
2024-10-24 18:18:19,454 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-builder-3.9.9.jar
2024-10-24 18:18:19,454 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-shared-utils-3.4.2.jar
2024-10-24 18:18:19,454 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2024-10-24 18:18:19,454 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2024-10-24 18:18:19,454 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-0.0.7.jar
2024-10-24 18:18:19,455 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-1.2.0.jar
2024-10-24 18:18:19,455 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-cipher-2.0.jar
2024-10-24 18:18:19,455 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-classworlds-2.8.0.jar
2024-10-24 18:18:19,455 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-component-annotations-2.1.0.jar
2024-10-24 18:18:19,455 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-interpolation-1.27.jar
2024-10-24 18:18:19,455 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-sec-dispatcher-2.0.jar
2024-10-24 18:18:19,455 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-utils-3.5.1.jar
2024-10-24 18:18:19,455 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-xml-3.0.1.jar
2024-10-24 18:18:19,455 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-file-3.5.3.jar
2024-10-24 18:18:19,455 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-3.5.3.jar
2024-10-24 18:18:19,455 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-shared-3.5.3.jar
2024-10-24 18:18:19,456 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-provider-api-3.5.3.jar
2024-10-24 18:18:19,458 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.3.0.jre [16])
2024-10-24 18:18:19,459 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\com.google.guava_33.3.0.jre.jar
2024-10-24 18:18:19,459 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [1005])
2024-10-24 18:18:19,459 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\slf4j.api_2.0.16.jar
2024-10-24 18:18:19,459 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [34])
2024-10-24 18:18:19,460 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-10-24 18:18:19,460 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [29])
2024-10-24 18:18:19,460 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2024-10-24 18:18:19,460 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [78])
2024-10-24 18:18:19,460 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2024-10-24 18:18:19,460 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [81])
2024-10-24 18:18:19,461 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-10-24 18:18:19,461 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [17])
2024-10-24 18:18:19,461 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\srini\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-10-24 18:18:19,464 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\srini\AppData\Local\Temp\m2e-archetypeGenerator9654001035075591921":
2024-10-24 18:18:19,469 [Worker-38: Launching mavenrun-b538069f-b8a9-47ea-95dc-d847f690a5b0] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=com.edubridge -DartifactId=myapp -Dversion=0.0.1-SNAPSHOT -Dpackage=com.edubridge.myapp -DoutputDirectory="C:\eclipse IDE" -Dstyle.color=always -U archetype:generate
2024-10-24 18:26:17,614 [Worker-39: Launching mavenrun-e348055b-c452-465b-9a5d-9bde1a226dc5] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409 [640])
